wof:id,sg:id
202985377,SG_692DRfrMv7DK6T8U2PvJY1_41.140446_-95.912560@1303262940
337287715,SG_5BTQbaBI8vZNaBRn68CwMY_41.198646_-96.141995@1303262942
203047357,SG_5DvYYF3J7ZHO4ons0JfiC8_41.285000_-96.010803@1303262941
337287739,SG_4AHrYHdCpP8ALFAOYBt5RS_41.219582_-96.140120@1303262942
337287719,SG_02sWbEsYhkzYtZLhuiZsvU_41.200999_-96.142563@1303262942
337287827,SG_2klWRd87G0OVCVVJGl6OyN_40.867604_-96.671073@1303262943
337287835,SG_58iJG5ZEQAhBsKQwf7r7Mm_40.842621_-96.668455@1303262943
203000087,SG_2jJ3DlG7ttESDGkvvcAg86_41.254398_-95.930801@1303262940
337287837,SG_7A20DiETg2blApIRaGaWhZ_40.854508_-96.656241@1303262943
203000151,SG_4ZvNQxrJhDfCsEQ0NeQqOb_41.257198_-95.937202@1303262940
203000215,SG_1ZDuSCvBmcEeWcVv0zfXul_41.257599_-95.937897@1303262940
203000225,SG_0LzPJi7OCxwKptT0nXBUtE_41.256500_-95.938499@1303262940
203047637,SG_13200IFgpuacDOSJx0hZXX_41.283901_-96.005798@1303262941
203000307,SG_3cXp0I1ULCcAqszgvLeaOP_41.257401_-95.929199@1303262940
203000331,SG_5ZEgpihYhjZOejlmz6HfaH_41.257198_-95.937202@1303262940
203000475,SG_7S2H9ukF3FFLxwFdcRYRVd_41.257198_-95.937202@1303262940
203000567,SG_5InzEzOZUAHV7in2mJ3Mxt_41.259701_-95.937103@1303262940
203000503,SG_1a8z0SPjTQ2CBTMpmzOZko_41.255345_-95.933402@1303262940
203000583,SG_0FiEjf0h6m2LdVKRdYaLlp_41.256500_-95.940102@1303262940
202990427,SG_1yjVZc534HsRzrnuvspEh8_41.134919_-96.029694@1303262940
203000777,SG_29H6YEceoUmvRKFIeYxrnb_41.257198_-95.937202@1303262940
203047783,SG_3oJATzZqjX99mygMPVoLOx_41.294503_-96.015688@1303262941
203000801,SG_4THPTuT7bHFmamMcOwsdRt_41.259701_-95.937103@1303262940
203000849,SG_3Z6YqjxgfU2wVdSAu8nHF9_41.259701_-95.937103@1303262940
203000827,SG_2UBoUnxT2uJk3KaDaCvVIx_41.257198_-95.937202@1303262940
203001019,SG_6huAo9VEDeAkKY5Mo5wqjs_41.257599_-95.938499@1303262940
203000885,SG_6SvORVmIl3Fv9RiKLUVBA6_41.257198_-95.937202@1303262940
202990757,SG_2e8iVvxUBPk41Ddg5KI013_41.122367_-96.107543@1303262940
202992891,SG_7dqLn3gWaqLC4wHcC5vmk3_41.088938_-96.081034@1303262940
203047989,SG_7PuyQaHhmJtds9WFQDPZj3_41.276997_-96.012017@1303262941
203001161,SG_1ZRb67YRU849CdrmQt3yrC_41.259701_-95.937103@1303262940
203086205,SG_1nTnELwlHdKIWpdAnEIfiB_41.277100_-95.930496@1303262941
203001287,SG_34Iv2AwOYt18Bn1Pxlm4qT_41.257198_-95.937202@1303262940
202991867,SG_6tqWbRbQBDaq9P3fHlf65O_41.010139_-95.887574@1303262940
203001509,SG_7IabGqHbdsIznBkjITXjxK_41.257707_-95.929210@1303262940
203001467,SG_7TuiAAi2m7Tqfr0M0aExfJ_41.259701_-95.937103@1303262940
